,seq,type,pred_feature,high_value,trial,color_0,shape_0,payoff_0,color_1,shape_1,payoff_1
20,5,test,shape,rectangle,50,orange,rectangle,49.62044611160024,blue,square,38.40238851021404
21,5,test,shape,rectangle,51,blue,square,39.29695052971341,orange,rectangle,49.24466955198329
22,5,test,shape,rectangle,52,blue,rectangle,52.231520311538645,orange,square,40.63818966804715
23,5,test,shape,rectangle,53,blue,square,42.51822969866947,orange,rectangle,47.52517344703664
24,5,test,shape,rectangle,54,blue,square,39.33566294032199,orange,rectangle,61.51992553639693
25,5,test,shape,rectangle,55,orange,rectangle,49.97118824721015,blue,square,38.56103690804291
26,5,test,shape,rectangle,56,orange,rectangle,44.528681188759656,blue,square,38.11464017093732
27,5,test,shape,rectangle,57,orange,square,41.87313871171357,blue,rectangle,46.17811353553379
28,5,test,shape,rectangle,58,blue,rectangle,48.63681237828243,orange,square,39.872982651123465
29,5,test,shape,rectangle,59,orange,rectangle,51.657462039704676,blue,square,38.30651181423196
0,6,test,color,blue,30,blue,square,47.77502396178497,orange,rectangle,36.078308803060935
1,6,test,color,blue,31,blue,rectangle,51.52984873349408,orange,square,36.68022423716062
2,6,test,color,blue,32,orange,square,40.61759855369633,blue,rectangle,43.5626808762892
3,6,test,color,blue,33,orange,square,37.68032142846607,blue,rectangle,45.79044991460155
4,6,test,color,blue,34,orange,rectangle,39.63340488714548,blue,square,44.77895874806776
5,6,test,color,blue,35,blue,square,50.943516391075754,orange,rectangle,39.10786124308233
6,6,test,color,blue,36,orange,square,41.960381743343646,blue,rectangle,49.4058658282174
7,6,test,color,blue,37,blue,square,44.51221396701846,orange,rectangle,38.26812023233543
8,6,test,color,blue,38,blue,rectangle,39.76251850476281,orange,square,40.581466355733646
9,6,test,color,blue,39,blue,square,46.22706226374321,orange,rectangle,35.25560894387297
10,6,test,color,blue,40,orange,square,38.9285702544612,blue,rectangle,43.49482985372524
11,6,test,color,blue,41,blue,rectangle,55.8783879608533,orange,square,36.594442776213384
12,6,test,color,blue,42,blue,square,40.793246001329734,orange,rectangle,42.2199392862114
13,6,test,color,blue,43,blue,rectangle,54.78381578731982,orange,square,38.51003412254872
14,6,test,color,blue,44,blue,rectangle,44.839570885955446,orange,square,41.23247079310663
15,6,test,color,blue,45,blue,square,36.36450101527345,orange,rectangle,36.27761263098889
16,6,test,color,blue,46,orange,rectangle,39.43853319829858,blue,square,55.74945283064563
17,6,test,color,blue,47,blue,rectangle,45.8213495591663,orange,square,40.20187358347031
18,6,test,color,blue,48,orange,rectangle,42.267578545128025,blue,square,58.53442366639073
19,6,test,color,blue,49,orange,rectangle,38.84630305370337,blue,square,47.91581638133287
20,6,test,color,blue,50,blue,rectangle,57.11027610671421,orange,square,36.95560144961714
21,6,test,color,blue,51,orange,rectangle,42.055162141107644,blue,square,42.90842233819371
22,6,test,color,blue,52,blue,rectangle,48.51236183551578,orange,square,39.51476190519945
23,6,test,color,blue,53,orange,rectangle,38.08397679859754,blue,square,43.084490361708625
24,6,test,color,blue,54,blue,square,49.382071821268774,orange,rectangle,41.991078656325364
25,6,test,color,blue,55,orange,square,39.74052759362299,blue,rectangle,48.350565793666085
26,6,test,color,blue,56,blue,rectangle,50.855870331455236,orange,square,38.05676245397408
27,6,test,color,blue,57,orange,rectangle,41.479385016825844,blue,square,52.09671548529874
28,6,test,color,blue,58,blue,rectangle,61.01813149375205,orange,square,39.24779161888083
29,6,test,color,blue,59,orange,square,39.08383639666374,blue,rectangle,51.844829357868726
0,6,test,color,orange,30,orange,square,47.77502396178497,blue,rectangle,36.078308803060935
1,6,test,color,orange,31,orange,rectangle,51.52984873349408,blue,square,36.68022423716062
2,6,test,color,orange,32,blue,square,40.61759855369633,orange,rectangle,43.5626808762892
3,6,test,color,orange,33,blue,square,37.68032142846607,orange,rectangle,45.79044991460155
4,6,test,color,orange,34,blue,rectangle,39.63340488714548,orange,square,44.77895874806776
5,6,test,color,orange,35,orange,square,50.943516391075754,blue,rectangle,39.10786124308233
6,6,test,color,orange,36,blue,square,41.960381743343646,orange,rectangle,49.4058658282174
7,6,test,color,orange,37,orange,square,44.51221396701846,blue,rectangle,38.26812023233543
8,6,test,color,orange,38,orange,rectangle,39.76251850476281,blue,square,40.581466355733646
9,6,test,color,orange,39,orange,square,46.22706226374321,blue,rectangle,35.25560894387297
10,6,test,color,orange,40,blue,square,38.9285702544612,orange,rectangle,43.49482985372524
11,6,test,color,orange,41,orange,rectangle,55.8783879608533,blue,square,36.594442776213384
12,6,test,color,orange,42,orange,square,40.793246001329734,blue,rectangle,42.2199392862114
13,6,test,color,orange,43,orange,rectangle,54.78381578731982,blue,square,38.51003412254872
14,6,test,color,orange,44,orange,rectangle,44.839570885955446,blue,square,41.23247079310663
15,6,test,color,orange,45,orange,square,36.36450101527345,blue,rectangle,36.27761263098889
16,6,test,color,orange,46,blue,rectangle,39.43853319829858,orange,square,55.74945283064563
17,6,test,color,orange,47,orange,rectangle,45.8213495591663,blue,square,40.20187358347031
18,6,test,color,orange,48,blue,rectangle,42.267578545128025,orange,square,58.53442366639073
19,6,test,color,orange,49,blue,rectangle,38.84630305370337,orange,square,47.91581638133287
20,6,test,color,orange,50,orange,rectangle,57.11027610671421,blue,square,36.95560144961714
21,6,test,color,orange,51,blue,rectangle,42.055162141107644,orange,square,42.90842233819371
22,6,test,color,orange,52,orange,rectangle,48.51236183551578,blue,square,39.51476190519945
23,6,test,color,orange,53,blue,rectangle,38.08397679859754,orange,square,43.084490361708625
24,6,test,color,orange,54,orange,square,49.382071821268774,blue,rectangle,41.991078656325364
25,6,test,color,orange,55,blue,square,39.74052759362299,orange,rectangle,48.350565793666085
26,6,test,color,orange,56,orange,rectangle,50.855870331455236,blue,square,38.05676245397408
27,6,test,color,orange,57,blue,rectangle,41.479385016825844,orange,square,52.09671548529874
28,6,test,color,orange,58,orange,rectangle,61.01813149375205,blue,square,39.24779161888083
29,6,test,color,orange,59,blue,square,39.08383639666374,orange,rectangle,51.844829357868726
0,6,test,shape,square,30,blue,square,47.77502396178497,orange,rectangle,36.078308803060935
1,6,test,shape,square,31,orange,square,51.52984873349408,blue,rectangle,36.68022423716062
2,6,test,shape,square,32,blue,rectangle,40.61759855369633,orange,square,43.5626808762892
3,6,test,shape,square,33,blue,rectangle,37.68032142846607,orange,square,45.79044991460155
4,6,test,shape,square,34,orange,rectangle,39.63340488714548,blue,square,44.77895874806776
5,6,test,shape,square,35,blue,square,50.943516391075754,orange,rectangle,39.10786124308233
6,6,test,shape,square,36,blue,rectangle,41.960381743343646,orange,square,49.4058658282174
7,6,test,shape,square,37,blue,square,44.51221396701846,orange,rectangle,38.26812023233543
8,6,test,shape,square,38,orange,square,39.76251850476281,blue,rectangle,40.581466355733646
9,6,test,shape,square,39,blue,square,46.22706226374321,orange,rectangle,35.25560894387297
10,6,test,shape,square,40,blue,rectangle,38.9285702544612,orange,square,43.49482985372524
11,6,test,shape,square,41,orange,square,55.8783879608533,blue,rectangle,36.594442776213384
12,6,test,shape,square,42,blue,square,40.793246001329734,orange,rectangle,42.2199392862114
13,6,test,shape,square,43,orange,square,54.78381578731982,blue,rectangle,38.51003412254872
14,6,test,shape,square,44,orange,square,44.839570885955446,blue,rectangle,41.23247079310663
15,6,test,shape,square,45,blue,square,36.36450101527345,orange,rectangle,36.27761263098889
16,6,test,shape,square,46,orange,rectangle,39.43853319829858,blue,square,55.74945283064563
17,6,test,shape,square,47,orange,square,45.8213495591663,blue,rectangle,40.20187358347031
18,6,test,shape,square,48,orange,rectangle,42.267578545128025,blue,square,58.53442366639073
19,6,test,shape,square,49,orange,rectangle,38.84630305370337,blue,square,47.91581638133287
20,6,test,shape,square,50,orange,square,57.11027610671421,blue,rectangle,36.95560144961714
21,6,test,shape,square,51,orange,rectangle,42.055162141107644,blue,square,42.90842233819371
22,6,test,shape,square,52,orange,square,48.51236183551578,blue,rectangle,39.51476190519945
23,6,test,shape,square,53,orange,rectangle,38.08397679859754,blue,square,43.084490361708625
24,6,test,shape,square,54,blue,square,49.382071821268774,orange,rectangle,41.991078656325364
25,6,test,shape,square,55,blue,rectangle,39.74052759362299,orange,square,48.350565793666085
26,6,test,shape,square,56,orange,square,50.855870331455236,blue,rectangle,38.05676245397408
27,6,test,shape,square,57,orange,rectangle,41.479385016825844,blue,square,52.09671548529874
28,6,test,shape,square,58,orange,square,61.01813149375205,blue,rectangle,39.24779161888083
29,6,test,shape,square,59,blue,rectangle,39.08383639666374,orange,square,51.844829357868726
0,6,test,shape,rectangle,30,orange,rectangle,47.77502396178497,blue,square,36.078308803060935
1,6,test,shape,rectangle,31,blue,rectangle,51.52984873349408,orange,square,36.68022423716062
2,6,test,shape,rectangle,32,orange,square,40.61759855369633,blue,rectangle,43.5626808762892
3,6,test,shape,rectangle,33,orange,square,37.68032142846607,blue,rectangle,45.79044991460155
4,6,test,shape,rectangle,34,blue,square,39.63340488714548,orange,rectangle,44.77895874806776
5,6,test,shape,rectangle,35,orange,rectangle,50.943516391075754,blue,square,39.10786124308233
6,6,test,shape,rectangle,36,orange,square,41.960381743343646,blue,rectangle,49.4058658282174
7,6,test,shape,rectangle,37,orange,rectangle,44.51221396701846,blue,square,38.26812023233543
8,6,test,shape,rectangle,38,blue,rectangle,39.76251850476281,orange,square,40.581466355733646
9,6,test,shape,rectangle,39,orange,rectangle,46.22706226374321,blue,square,35.25560894387297
10,6,test,shape,rectangle,40,orange,square,38.9285702544612,blue,rectangle,43.49482985372524
11,6,test,shape,rectangle,41,blue,rectangle,55.8783879608533,orange,square,36.594442776213384
12,6,test,shape,rectangle,42,orange,rectangle,40.793246001329734,blue,square,42.2199392862114
13,6,test,shape,rectangle,43,blue,rectangle,54.78381578731982,orange,square,38.51003412254872
14,6,test,shape,rectangle,44,blue,rectangle,44.839570885955446,orange,square,41.23247079310663
15,6,test,shape,rectangle,45,orange,rectangle,36.36450101527345,blue,square,36.27761263098889
16,6,test,shape,rectangle,46,blue,square,39.43853319829858,orange,rectangle,55.74945283064563
17,6,test,shape,rectangle,47,blue,rectangle,45.8213495591663,orange,square,40.20187358347031
18,6,test,shape,rectangle,48,blue,square,42.267578545128025,orange,rectangle,58.53442366639073
19,6,test,shape,rectangle,49,blue,square,38.84630305370337,orange,rectangle,47.91581638133287
20,6,test,shape,rectangle,50,blue,rectangle,57.11027610671421,orange,square,36.95560144961714
21,6,test,shape,rectangle,51,blue,square,42.055162141107644,orange,rectangle,42.90842233819371
22,6,test,shape,rectangle,52,blue,rectangle,48.51236183551578,orange,square,39.51476190519945
23,6,test,shape,rectangle,53,blue,square,38.08397679859754,orange,rectangle,43.084490361708625
24,6,test,shape,rectangle,54,orange,rectangle,49.382071821268774,blue,square,41.991078656325364
25,6,test,shape,rectangle,55,orange,square,39.74052759362299,blue,rectangle,48.350565793666085
26,6,test,shape,rectangle,56,blue,rectangle,50.855870331455236,orange,square,38.05676245397408
27,6,test,shape,rectangle,57,blue,square,41.479385016825844,orange,rectangle,52.09671548529874
28,6,test,shape,rectangle,58,blue,rectangle,61.01813149375205,orange,square,39.24779161888083
29,6,test,shape,rectangle,59,orange,square,39.08383639666374,blue,rectangle,51.844829357868726
0,7,test,color,blue,30,orange,square,36.76185635976367,blue,rectangle,48.56937597071006
1,7,test,color,blue,31,orange,rectangle,42.158019278472224,blue,square,42.01205855482922
2,7,test,color,blue,32,orange,square,41.27751876335196,blue,rectangle,49.657708475668464
3,7,test,color,blue,33,orange,square,41.500296526464666,blue,rectangle,52.35987749859504
4,7,test,color,blue,34,blue,rectangle,44.527673790373235,orange,square,36.76608119967011
5,7,test,color,blue,35,orange,rectangle,38.93296094863424,blue,square,52.445636587635036
6,7,test,color,blue,36,blue,square,45.28998048237015,orange,rectangle,38.611913352284716
7,7,test,color,blue,37,blue,rectangle,38.89324829037681,orange,square,43.50529510910188
8,7,test,color,blue,38,blue,rectangle,52.12856820712655,orange,square,41.53979196254953
9,7,test,color,blue,39,blue,square,52.838626933897366,orange,rectangle,41.153416723086806
10,7,test,color,blue,40,blue,square,46.778355724102354,orange,rectangle,39.6724717917556
11,7,test,color,blue,41,orange,rectangle,39.14487127081575,blue,square,61.173703772075
12,7,test,color,blue,42,blue,rectangle,50.77956015649721,orange,square,39.07239911729713
13,7,test,color,blue,43,orange,rectangle,40.93099354833256,blue,square,42.945655410718416
14,7,test,color,blue,44,orange,rectangle,43.00901343717845,blue,square,44.6946545209643
15,7,test,color,blue,45,blue,rectangle,50.50542716311233,orange,square,42.13195525948627
16,7,test,color,blue,46,orange,square,40.76953708840998,blue,rectangle,48.47234995909819
17,7,test,color,blue,47,blue,rectangle,48.05401042428007,orange,square,39.88711780622579
18,7,test,color,blue,48,blue,rectangle,45.11650755536249,orange,square,39.10103314046059
19,7,test,color,blue,49,orange,rectangle,42.95918074730187,blue,square,47.457316836574215
20,7,test,color,blue,50,orange,rectangle,38.42840746123446,blue,square,45.41851201569246
21,7,test,color,blue,51,blue,rectangle,53.501853403486116,orange,square,41.351213266328955
22,7,test,color,blue,52,orange,square,41.12065835646452,blue,rectangle,46.712394005451046
23,7,test,color,blue,53,blue,rectangle,50.86681235086473,orange,square,38.712877750098706
24,7,test,color,blue,54,blue,square,46.70192984327113,orange,rectangle,41.93960897478349
25,7,test,color,blue,55,blue,square,52.37138839459532,orange,rectangle,38.036180308098395
26,7,test,color,blue,56,orange,square,38.288947094182845,blue,rectangle,48.54351076406705
27,7,test,color,blue,57,orange,square,43.45226474933902,blue,rectangle,38.42217417765503
28,7,test,color,blue,58,blue,rectangle,49.39166469785252,orange,square,37.247913336853706
29,7,test,color,blue,59,blue,square,44.82834503237227,orange,rectangle,39.271143163871514
0,7,test,color,orange,30,blue,square,36.76185635976367,orange,rectangle,48.56937597071006
1,7,test,color,orange,31,blue,rectangle,42.158019278472224,orange,square,42.01205855482922
2,7,test,color,orange,32,blue,square,41.27751876335196,orange,rectangle,49.657708475668464
3,7,test,color,orange,33,blue,square,41.500296526464666,orange,rectangle,52.35987749859504
4,7,test,color,orange,34,orange,rectangle,44.527673790373235,blue,square,36.76608119967011
5,7,test,color,orange,35,blue,rectangle,38.93296094863424,orange,square,52.445636587635036
6,7,test,color,orange,36,orange,square,45.28998048237015,blue,rectangle,38.611913352284716
7,7,test,color,orange,37,orange,rectangle,38.89324829037681,blue,square,43.50529510910188
8,7,test,color,orange,38,orange,rectangle,52.12856820712655,blue,square,41.53979196254953
9,7,test,color,orange,39,orange,square,52.838626933897366,blue,rectangle,41.153416723086806
10,7,test,color,orange,40,orange,square,46.778355724102354,blue,rectangle,39.6724717917556
11,7,test,color,orange,41,blue,rectangle,39.14487127081575,orange,square,61.173703772075
12,7,test,color,orange,42,orange,rectangle,50.77956015649721,blue,square,39.07239911729713
13,7,test,color,orange,43,blue,rectangle,40.93099354833256,orange,square,42.945655410718416
14,7,test,color,orange,44,blue,rectangle,43.00901343717845,orange,square,44.6946545209643
15,7,test,color,orange,45,orange,rectangle,50.50542716311233,blue,square,42.13195525948627
16,7,test,color,orange,46,blue,square,40.76953708840998,orange,rectangle,48.47234995909819
17,7,test,color,orange,47,orange,rectangle,48.05401042428007,blue,square,39.88711780622579
18,7,test,color,orange,48,orange,rectangle,45.11650755536249,blue,square,39.10103314046059
19,7,test,color,orange,49,blue,rectangle,42.95918074730187,orange,square,47.457316836574215
20,7,test,color,orange,50,blue,rectangle,38.42840746123446,orange,square,45.41851201569246
21,7,test,color,orange,51,orange,rectangle,53.501853403486116,blue,square,41.351213266328955
22,7,test,color,orange,52,blue,square,41.12065835646452,orange,rectangle,46.712394005451046
23,7,test,color,orange,53,orange,rectangle,50.86681235086473,blue,square,38.712877750098706
24,7,test,color,orange,54,orange,square,46.70192984327113,blue,rectangle,41.93960897478349
25,7,test,color,orange,55,orange,square,52.37138839459532,blue,rectangle,38.036180308098395
26,7,test,color,orange,56,blue,square,38.288947094182845,orange,rectangle,48.54351076406705
27,7,test,color,orange,57,blue,square,43.45226474933902,orange,rectangle,38.42217417765503
28,7,test,color,orange,58,orange,rectangle,49.39166469785252,blue,square,37.247913336853706
29,7,test,color,orange,59,orange,square,44.82834503237227,blue,rectangle,39.271143163871514
0,7,test,shape,square,30,blue,rectangle,36.76185635976367,orange,square,48.56937597071006
1,7,test,shape,square,31,orange,rectangle,42.158019278472224,blue,square,42.01205855482922
2,7,test,shape,square,32,blue,rectangle,41.27751876335196,orange,square,49.657708475668464
3,7,test,shape,square,33,blue,rectangle,41.500296526464666,orange,square,52.35987749859504
4,7,test,shape,square,34,orange,square,44.527673790373235,blue,rectangle,36.76608119967011
5,7,test,shape,square,35,orange,rectangle,38.93296094863424,blue,square,52.445636587635036
6,7,test,shape,square,36,blue,square,45.28998048237015,orange,rectangle,38.611913352284716
7,7,test,shape,square,37,orange,square,38.89324829037681,blue,rectangle,43.50529510910188
8,7,test,shape,square,38,orange,square,52.12856820712655,blue,rectangle,41.53979196254953
9,7,test,shape,square,39,blue,square,52.838626933897366,orange,rectangle,41.153416723086806
10,7,test,shape,square,40,blue,square,46.778355724102354,orange,rectangle,39.6724717917556
11,7,test,shape,square,41,orange,rectangle,39.14487127081575,blue,square,61.173703772075
12,7,test,shape,square,42,orange,square,50.77956015649721,blue,rectangle,39.07239911729713
13,7,test,shape,square,43,orange,rectangle,40.93099354833256,blue,square,42.945655410718416
14,7,test,shape,square,44,orange,rectangle,43.00901343717845,blue,square,44.6946545209643
15,7,test,shape,square,45,orange,square,50.50542716311233,blue,rectangle,42.13195525948627
16,7,test,shape,square,46,blue,rectangle,40.76953708840998,orange,square,48.47234995909819
17,7,test,shape,square,47,orange,square,48.05401042428007,blue,rectangle,39.88711780622579
18,7,test,shape,square,48,orange,square,45.11650755536249,blue,rectangle,39.10103314046059
19,7,test,shape,square,49,orange,rectangle,42.95918074730187,blue,square,47.457316836574215
20,7,test,shape,square,50,orange,rectangle,38.42840746123446,blue,square,45.41851201569246
21,7,test,shape,square,51,orange,square,53.501853403486116,blue,rectangle,41.351213266328955
22,7,test,shape,square,52,blue,rectangle,41.12065835646452,orange,square,46.712394005451046
23,7,test,shape,square,53,orange,square,50.86681235086473,blue,rectangle,38.712877750098706
24,7,test,shape,square,54,blue,square,46.70192984327113,orange,rectangle,41.93960897478349
25,7,test,shape,square,55,blue,square,52.37138839459532,orange,rectangle,38.036180308098395
26,7,test,shape,square,56,blue,rectangle,38.288947094182845,orange,square,48.54351076406705
27,7,test,shape,square,57,blue,rectangle,43.45226474933902,orange,square,38.42217417765503
28,7,test,shape,square,58,orange,square,49.39166469785252,blue,rectangle,37.247913336853706
29,7,test,shape,square,59,blue,square,44.82834503237227,orange,rectangle,39.271143163871514
0,7,test,shape,rectangle,30,orange,square,36.76185635976367,blue,rectangle,48.56937597071006
1,7,test,shape,rectangle,31,blue,square,42.158019278472224,orange,rectangle,42.01205855482922
2,7,test,shape,rectangle,32,orange,square,41.27751876335196,blue,rectangle,49.657708475668464
3,7,test,shape,rectangle,33,orange,square,41.500296526464666,blue,rectangle,52.35987749859504
4,7,test,shape,rectangle,34,blue,rectangle,44.527673790373235,orange,square,36.76608119967011
5,7,test,shape,rectangle,35,blue,square,38.93296094863424,orange,rectangle,52.445636587635036
6,7,test,shape,rectangle,36,orange,rectangle,45.28998048237015,blue,square,38.611913352284716
7,7,test,shape,rectangle,37,blue,rectangle,38.89324829037681,orange,square,43.50529510910188
8,7,test,shape,rectangle,38,blue,rectangle,52.12856820712655,orange,square,41.53979196254953
9,7,test,shape,rectangle,39,orange,rectangle,52.838626933897366,blue,square,41.153416723086806
10,7,test,shape,rectangle,40,orange,rectangle,46.778355724102354,blue,square,39.6724717917556
11,7,test,shape,rectangle,41,blue,square,39.14487127081575,orange,rectangle,61.173703772075
12,7,test,shape,rectangle,42,blue,rectangle,50.77956015649721,orange,square,39.07239911729713
13,7,test,shape,rectangle,43,blue,square,40.93099354833256,orange,rectangle,42.945655410718416
14,7,test,shape,rectangle,44,blue,square,43.00901343717845,orange,rectangle,44.6946545209643
15,7,test,shape,rectangle,45,blue,rectangle,50.50542716311233,orange,square,42.13195525948627
16,7,test,shape,rectangle,46,orange,square,40.76953708840998,blue,rectangle,48.47234995909819
17,7,test,shape,rectangle,47,blue,rectangle,48.05401042428007,orange,square,39.88711780622579
18,7,test,shape,rectangle,48,blue,rectangle,45.11650755536249,orange,square,39.10103314046059
19,7,test,shape,rectangle,49,blue,square,42.95918074730187,orange,rectangle,47.457316836574215
20,7,test,shape,rectangle,50,blue,square,38.42840746123446,orange,rectangle,45.41851201569246
21,7,test,shape,rectangle,51,blue,rectangle,53.501853403486116,orange,square,41.351213266328955
22,7,test,shape,rectangle,52,orange,square,41.12065835646452,blue,rectangle,46.712394005451046
23,7,test,shape,rectangle,53,blue,rectangle,50.86681235086473,orange,square,38.712877750098706
24,7,test,shape,rectangle,54,orange,rectangle,46.70192984327113,blue,square,41.93960897478349
25,7,test,shape,rectangle,55,orange,rectangle,52.37138839459532,blue,square,38.036180308098395
26,7,test,shape,rectangle,56,orange,square,38.288947094182845,blue,rectangle,48.54351076406705
27,7,test,shape,rectangle,57,orange,square,43.45226474933902,blue,rectangle,38.42217417765503
28,7,test,shape,rectangle,58,blue,rectangle,49.39166469785252,orange,square,37.247913336853706
29,7,test,shape,rectangle,59,orange,rectangle,44.82834503237227,blue,square,39.271143163871514
0,8,test,color,blue,30,orange,square,38.66987655927675,blue,rectangle,52.68688483459824
1,8,test,color,blue,31,orange,square,38.43171541305918,blue,rectangle,57.131046734533996
2,8,test,color,blue,32,orange,square,37.73245794916054,blue,rectangle,54.642394053958654
3,8,test,color,blue,33,blue,rectangle,44.71756946590638,orange,square,44.0264929095892
4,8,test,color,blue,34,blue,square,50.95660364426242,orange,rectangle,37.967966941183555
5,8,test,color,blue,35,orange,rectangle,38.95552304091498,blue,square,51.90590602611871
6,8,test,color,blue,36,orange,square,42.10528883523112,blue,rectangle,47.64642204137769
7,8,test,color,blue,37,blue,rectangle,48.22329140481733,orange,square,41.51670606528813
8,8,test,color,blue,38,orange,square,40.26359685402164,blue,rectangle,41.53247570330812
9,8,test,color,blue,39,orange,square,38.37405195071964,blue,rectangle,49.175599715758324
10,8,test,color,blue,40,blue,square,54.077412082488465,orange,rectangle,43.2319648483241
11,8,test,color,blue,41,blue,square,51.89764710385725,orange,rectangle,40.57458152207273
12,8,test,color,blue,42,blue,square,51.744069429912386,orange,rectangle,38.66649829958629
13,8,test,color,blue,43,blue,square,47.23384519870893,orange,rectangle,38.35173855732105
14,8,test,color,blue,44,blue,rectangle,41.756286946461444,orange,square,40.66709802327241
15,8,test,color,blue,45,orange,square,40.371026613169484,blue,rectangle,51.438262422545066
16,8,test,color,blue,46,blue,rectangle,50.730559154462235,orange,square,40.48528854264772
17,8,test,color,blue,47,blue,square,50.783083328387775,orange,rectangle,39.914633807545044
18,8,test,color,blue,48,blue,rectangle,50.064456976112005,orange,square,38.54771119462728
19,8,test,color,blue,49,blue,square,49.84852962819565,orange,rectangle,41.33683537057202
20,8,test,color,blue,50,blue,rectangle,44.65159285963898,orange,square,40.103664197985694
21,8,test,color,blue,51,orange,square,38.75279498074128,blue,rectangle,45.36746651741942
22,8,test,color,blue,52,blue,rectangle,42.375353224489224,orange,square,42.531549850333114
23,8,test,color,blue,53,orange,rectangle,42.1313703494401,blue,square,50.68716927113668
24,8,test,color,blue,54,blue,rectangle,57.86097975971907,orange,square,39.621508606863216
25,8,test,color,blue,55,blue,square,63.15881207555317,orange,rectangle,39.54494116927356
26,8,test,color,blue,56,blue,square,49.27596675878008,orange,rectangle,39.20444417211959
27,8,test,color,blue,57,blue,square,49.86162780030153,orange,rectangle,41.67122985577249
28,8,test,color,blue,58,orange,square,39.77216721389383,blue,rectangle,56.88359923558811
29,8,test,color,blue,59,orange,rectangle,40.47829856926692,blue,square,49.352426930551
0,8,test,color,orange,30,blue,square,38.66987655927675,orange,rectangle,52.68688483459824
1,8,test,color,orange,31,blue,square,38.43171541305918,orange,rectangle,57.131046734533996
2,8,test,color,orange,32,blue,square,37.73245794916054,orange,rectangle,54.642394053958654
3,8,test,color,orange,33,orange,rectangle,44.71756946590638,blue,square,44.0264929095892
4,8,test,color,orange,34,orange,square,50.95660364426242,blue,rectangle,37.967966941183555
5,8,test,color,orange,35,blue,rectangle,38.95552304091498,orange,square,51.90590602611871
6,8,test,color,orange,36,blue,square,42.10528883523112,orange,rectangle,47.64642204137769
7,8,test,color,orange,37,orange,rectangle,48.22329140481733,blue,square,41.51670606528813
8,8,test,color,orange,38,blue,square,40.26359685402164,orange,rectangle,41.53247570330812
9,8,test,color,orange,39,blue,square,38.37405195071964,orange,rectangle,49.175599715758324
10,8,test,color,orange,40,orange,square,54.077412082488465,blue,rectangle,43.2319648483241
11,8,test,color,orange,41,orange,square,51.89764710385725,blue,rectangle,40.57458152207273
12,8,test,color,orange,42,orange,square,51.744069429912386,blue,rectangle,38.66649829958629
13,8,test,color,orange,43,orange,square,47.23384519870893,blue,rectangle,38.35173855732105
14,8,test,color,orange,44,orange,rectangle,41.756286946461444,blue,square,40.66709802327241
15,8,test,color,orange,45,blue,square,40.371026613169484,orange,rectangle,51.438262422545066
16,8,test,color,orange,46,orange,rectangle,50.730559154462235,blue,square,40.48528854264772
17,8,test,color,orange,47,orange,square,50.783083328387775,blue,rectangle,39.914633807545044
18,8,test,color,orange,48,orange,rectangle,50.064456976112005,blue,square,38.54771119462728
19,8,test,color,orange,49,orange,square,49.84852962819565,blue,rectangle,41.33683537057202
20,8,test,color,orange,50,orange,rectangle,44.65159285963898,blue,square,40.103664197985694
21,8,test,color,orange,51,blue,square,38.75279498074128,orange,rectangle,45.36746651741942
22,8,test,color,orange,52,orange,rectangle,42.375353224489224,blue,square,42.531549850333114
23,8,test,color,orange,53,blue,rectangle,42.1313703494401,orange,square,50.68716927113668
24,8,test,color,orange,54,orange,rectangle,57.86097975971907,blue,square,39.621508606863216
25,8,test,color,orange,55,orange,square,63.15881207555317,blue,rectangle,39.54494116927356
26,8,test,color,orange,56,orange,square,49.27596675878008,blue,rectangle,39.20444417211959
27,8,test,color,orange,57,orange,square,49.86162780030153,blue,rectangle,41.67122985577249
28,8,test,color,orange,58,blue,square,39.77216721389383,orange,rectangle,56.88359923558811
29,8,test,color,orange,59,blue,rectangle,40.47829856926692,orange,square,49.352426930551
0,8,test,shape,square,30,blue,rectangle,38.66987655927675,orange,square,52.68688483459824
1,8,test,shape,square,31,blue,rectangle,38.43171541305918,orange,square,57.131046734533996
2,8,test,shape,square,32,blue,rectangle,37.73245794916054,orange,square,54.642394053958654
3,8,test,shape,square,33,orange,square,44.71756946590638,blue,rectangle,44.0264929095892
4,8,test,shape,square,34,blue,square,50.95660364426242,orange,rectangle,37.967966941183555
5,8,test,shape,square,35,orange,rectangle,38.95552304091498,blue,square,51.90590602611871
6,8,test,shape,square,36,blue,rectangle,42.10528883523112,orange,square,47.64642204137769
7,8,test,shape,square,37,orange,square,48.22329140481733,blue,rectangle,41.51670606528813
8,8,test,shape,square,38,blue,rectangle,40.26359685402164,orange,square,41.53247570330812
9,8,test,shape,square,39,blue,rectangle,38.37405195071964,orange,square,49.175599715758324
10,8,test,shape,square,40,blue,square,54.077412082488465,orange,rectangle,43.2319648483241
11,8,test,shape,square,41,blue,square,51.89764710385725,orange,rectangle,40.57458152207273
12,8,test,shape,square,42,blue,square,51.744069429912386,orange,rectangle,38.66649829958629
13,8,test,shape,square,43,blue,square,47.23384519870893,orange,rectangle,38.35173855732105
14,8,test,shape,square,44,orange,square,41.756286946461444,blue,rectangle,40.66709802327241
15,8,test,shape,square,45,blue,rectangle,40.371026613169484,orange,square,51.438262422545066
16,8,test,shape,square,46,orange,square,50.730559154462235,blue,rectangle,40.48528854264772
